#group,false,false,true,true,false,false,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,bucket,engine,id,path,walPath
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T10:56:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:00:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:04:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:08:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:12:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:16:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:20:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:24:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:28:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:32:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:36:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:40:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:44:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:48:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:52:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T11:56:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:00:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:04:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:08:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:12:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:16:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:20:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:24:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:28:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:32:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:36:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:40:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:44:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:48:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:52:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T12:56:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:00:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:04:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:08:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:12:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:16:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:20:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:24:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:28:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:32:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:36:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:40:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:44:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:48:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:52:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T13:56:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:00:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:04:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:08:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:12:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:16:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:20:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:24:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:28:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:32:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:36:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:40:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:44:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:48:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:52:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T14:56:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:00:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:04:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:08:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:12:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:16:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:20:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:24:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:28:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:32:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:36:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:40:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:44:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:48:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:52:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T15:56:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
,,2,2022-07-21T06:00:22.3287177Z,2022-07-22T06:00:22.3287177Z,2022-07-21T16:00:00Z,0,counter,storage_wal_writes_err,856e116a5a56c9c0,tsm1,1,C:\Users\gcpuser\.influxdbv2\engine\data\856e116a5a56c9c0\autogen\1,C:\Users\gcpuser\.influxdbv2\engine\wal\856e116a5a56c9c0\autogen\1
